customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,service_count,avg_monthly_charge
8374-XGEJJ,Male,1,Yes,No,0.43281069256250915,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,1.2044142152014738,0.9303072863350403,Yes,0.574325849674195,1.2342062245616887
2656-TABEH,Male,0,Yes,No,-1.1552834925186746,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,1.1778254631988159,-0.8203947713092313,Yes,0.574325849674195,1.3331270174983034
6946-LMSQS,Male,1,Yes,No,-0.30015585439803716,1,Yes,Fiber optic,1,0,0,0,0,1,One year,Yes,Electronic check,0.8072447321617703,-0.04512608757469266,Yes,0.03195833033183049,0.74003559057544
4626-OZDTJ,Female,0,Yes,No,0.758573602322752,1,Yes,DSL,0,1,0,1,1,1,One year,Yes,Credit card (automatic),0.4615909561272169,0.7372677002954631,No,1.1166933690165595,0.4218716106482371
9169-BSVIN,Male,0,No,No,-0.8295205827584317,1,Yes,DSL,0,0,1,0,1,1,Month-to-month,No,Bank transfer (automatic),0.3319707901142591,-0.6408995008711053,No,0.574325849674195,0.13950519197093672
2325-ZUSFD,Female,0,Yes,Yes,1.002895784642934,1,No,DSL,1,0,0,0,1,1,One year,Yes,Bank transfer (automatic),0.1774236690988095,0.7207012817015056,Yes,0.574325849674195,0.13070240398426752
8194-PEEBY,Female,0,Yes,Yes,-0.3408762181180675,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,-1.491020519067978,-0.7704087466302595,No,-1.0527767083528985,-1.4030765375711776
6872-HXFNF,Female,0,Yes,No,1.2879383306831464,1,Yes,DSL,0,0,1,1,0,0,One year,No,Bank transfer (automatic),-0.2130986259402292,0.6515017409168917,No,0.03195833033183049,-0.1983475316670101
3932-CMDTD,Female,0,No,No,-1.1552834925186746,1,No,Fiber optic,0,1,1,1,1,1,One year,Yes,Electronic check,1.3589613362169235,-0.8099387361380783,Yes,1.6590608883589242,1.5288749399870494
7714-YXSMB,Female,0,No,No,-0.2594354906780068,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),1.1877962451998125,0.14127369553974334,No,0.574325849674195,1.166223482159798
8387-UGUSU,Female,0,Yes,Yes,-0.7073594915983407,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,-1.4860351280674797,-0.8803515299488808,No,-1.0527767083528985,-1.5113022876841538
1080-BWSYE,Male,1,Yes,No,1.2879383306831464,1,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),-1.2999138640488739,-0.2377686089875174,No,-1.0527767083528985,-1.2388520146955981
4039-HEUNW,Male,1,Yes,No,0.14776814652229667,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,1.0548524851865226,0.510168792938881,Yes,0.574325849674195,1.015874055452549
1194-HVAIF,Female,0,Yes,No,-0.21871512695797646,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,No,Credit card (automatic),1.0049985751815391,0.08065516252217307,No,0.03195833033183049,0.8757394667791714
0812-WUPTB,Male,1,Yes,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Mailed check,0.20235062410130134,-0.9745220239270497,Yes,-1.0527767083528985,0.20324027503161818
3594-UVONA,Female,0,No,No,0.10704778280226633,1,Yes,DSL,1,0,1,1,1,1,One year,Yes,Credit card (automatic),0.7042133181514708,0.3663431614707008,Yes,1.6590608883589242,0.7982478841493085
0004-TLHLJ,Male,0,No,No,-1.1552834925186746,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,0.30372024111143525,-0.8818736110180992,Yes,-0.510409189010534,0.18217878970055096
1767-TGTKO,Female,0,Yes,Yes,-0.9924020376385531,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,-0.641842251983089,-0.8241227669715201,No,-1.0527767083528985,-0.4370701760628975
8439-LTUGF,Male,0,No,No,-0.9109613101984924,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),-1.4876969250676457,-0.9181609060741048,No,-1.0527767083528985,-1.4813481752133022
8805-JNRAZ,Female,0,No,No,-1.2367242199587352,1,No,DSL,0,1,0,0,0,0,Month-to-month,No,Mailed check,-0.5172074769706297,-0.9600291650505781,No,-0.510409189010534,-0.42447458189431786
5089-IFSDP,Female,0,Yes,No,1.0436161483629645,1,Yes,Fiber optic,1,1,1,0,1,1,Two year,Yes,Bank transfer (automatic),1.4852579082295487,1.7050906688591039,Yes,1.6590608883589242,1.3625475913279086
6418-HNFED,Male,0,Yes,No,0.758573602322752,1,No,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),0.6144762801425001,0.7984156528153703,No,2.2014284077012887,0.5116562124747952
0206-OYVOC,Female,0,Yes,Yes,0.5549717837226001,1,No,No,0,0,0,0,0,0,Two year,Yes,Mailed check,-1.5126238800701375,-0.6245095554445933,No,-1.0527767083528985,-1.5167989822360302
7291-CDTMJ,Male,0,No,No,-1.2774445836787656,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),-1.4993295040688086,-0.9971105893600889,No,-1.0527767083528985,-1.4882860762635362
7128-GGCNO,Male,0,No,No,0.5549717837226001,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),0.2671607071077802,0.427799942033638,No,-1.0527767083528985,0.1962736456126465
0237-YFUTL,Female,0,Yes,No,0.7178532386027215,1,Yes,Fiber optic,1,1,0,1,1,1,Month-to-month,Yes,Bank transfer (automatic),1.4919050962302134,1.3791667877329747,No,1.6590608883589242,1.4344203728317204
7691-KGKGP,Male,0,Yes,Yes,0.8400143297628127,1,No,DSL,0,1,0,1,1,0,Month-to-month,No,Credit card (automatic),0.00792037508186511,0.47827126792308533,No,0.574325849674195,-0.04064595910172061
6710-HSJRD,Male,0,Yes,No,1.1657772395230555,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,1.639805029244998,2.140802919282339,No,1.6590608883589242,1.725299862968597
3675-EQOZA,Male,0,No,No,-1.1145631287986442,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),-1.4660935640654862,-0.9645071716745106,No,-1.0527767083528985,-1.5193414428693457
0840-DCNZE,Male,0,No,No,0.5956921474426305,1,No,DSL,1,1,1,1,1,1,One year,Yes,Bank transfer (automatic),0.7374492581547932,0.820232148140835,No,2.2014284077012887,0.7718740191640215
1732-FEKLD,Female,0,No,No,0.880734693482843,1,Yes,Fiber optic,0,1,1,0,1,0,One year,Yes,Bank transfer (automatic),0.9966895901807084,1.253848779700654,No,0.574325849674195,0.9960514810233091
9862-KJTYK,Male,0,No,Yes,-0.5444780367182193,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),-1.3098846460498705,-0.7560261834834415,No,-1.5951442276952632,-1.1531280744007266
0479-HMSWA,Female,0,No,Yes,-0.2594354906780068,1,No,Fiber optic,0,1,1,1,1,1,Two year,Yes,Electronic check,1.3523141482162588,0.1921641452018741,No,1.6590608883589242,1.3127961719298527
5854-KSRBJ,Male,0,Yes,Yes,1.5322605130033284,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,-1.3082228490497045,-0.21956981359468783,No,-1.0527767083528985,-1.2964082754490704
0365-BZUWY,Male,0,Yes,No,-0.62591876415828,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,1.2559299222066236,-0.23701859802587347,No,1.1166933690165595,1.2488810761740332
4817-VYYWS,Female,0,No,No,-0.0965540357978854,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,1.1778254631988159,0.31062175884974647,Yes,0.574325849674195,1.1484466990658837
5701-SVCWR,Female,0,No,Yes,-1.2774445836787656,1,Yes,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,-1.3547531650543558,-0.9951914436641178,No,-1.0527767083528985,-1.3445724116515454
3129-AAQOU,Female,0,Yes,Yes,-0.5444780367182193,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,-1.3015756610490399,-0.7914090535562882,No,-1.0527767083528985,-1.2925816243327493
4922-CVPDX,Female,0,Yes,No,-0.2594354906780068,1,No,DSL,0,1,1,0,1,1,Two year,Yes,Credit card (automatic),0.29042586511010604,-0.16501754570806054,No,1.1166933690165595,0.28405538616621245
1396-QWFBJ,Female,0,Yes,Yes,-0.46303730927815856,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),0.3087056321119333,-0.3150197380368374,Yes,-0.510409189010534,0.325715467040852
1357-BIJKI,Male,0,Yes,No,0.7178532386027215,1,Yes,Fiber optic,0,1,0,0,1,1,One year,Yes,Electronic check,1.113015380192337,1.137795612959228,No,0.574325849674195,1.0729226904904785
1099-BTKWT,Female,0,Yes,No,1.4508197855632678,0,No phone service,DSL,1,0,1,0,1,1,One year,Yes,Electronic check,-0.34438058895335305,0.6370309411863511,No,0.574325849674195,-0.3283496713348779
5299-SJCZT,Male,0,No,No,-1.1960038562387048,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),1.222693982203301,-0.8741529099423534,Yes,0.574325849674195,1.148116322825396
2018-PZKMU,Male,0,Yes,Yes,-0.9516816739185228,1,No,Fiber optic,0,0,1,1,1,1,Month-to-month,No,Electronic check,1.2742096892084507,-0.5776338703418505,No,1.1166933690165595,1.4248981954114524
7340-KEFQE,Female,0,Yes,Yes,0.758573602322752,0,No phone service,DSL,1,0,0,1,0,0,Two year,No,Bank transfer (automatic),-1.0157465770204666,-0.2195918727406185,No,-0.510409189010534,-0.9831019367654027
4570-QHXHL,Female,0,No,No,-0.9516816739185228,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,-0.6983433499887373,-0.826791923629135,No,-1.0527767083528985,-0.6482127136465742
2403-BCASL,Male,1,Yes,Yes,0.35136996512244845,1,Yes,Fiber optic,0,1,1,1,1,1,One year,Yes,Electronic check,1.5683477582378549,0.9949405839119987,Yes,1.6590608883589242,1.5167275696813258
7392-YYPYJ,Male,0,No,No,-0.4223169455581282,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,1.1927816362003112,0.06009603851475819,No,0.574325849674195,1.4905813302941993
2898-LSJGD,Female,0,Yes,Yes,-0.46303730927815856,0,No phone service,DSL,1,0,1,0,1,1,One year,Yes,Electronic check,-0.2928648819482031,-0.49530913772846885,Yes,0.574325849674195,-0.3171809647455739
2223-GDSHL,Male,0,Yes,Yes,1.5729808767233588,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),1.7046151122514768,2.654935433489222,No,2.2014284077012887,1.7235060977192185
7359-PTSXY,Male,0,No,No,-1.2774445836787656,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,-0.6318714699820923,-0.9855957151842623,Yes,-1.0527767083528985,-0.6260040885915922
9470-RTWDV,Male,0,Yes,Yes,-0.2594354906780068,1,Yes,DSL,0,0,1,1,1,1,One year,Yes,Credit card (automatic),0.572931355138347,-0.0867516959459282,No,1.1166933690165595,0.5094736364064172
2176-OSJUV,Male,0,Yes,No,1.5729808767233588,1,Yes,DSL,1,1,0,1,0,0,Two year,No,Bank transfer (automatic),0.012905766082363669,1.059728295510472,No,0.574325849674195,0.04103019413882249
9348-YVOMK,Male,0,No,No,-1.1552834925186746,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),-0.6634456129852487,-0.9280434034510595,No,-1.0527767083528985,-0.6821680494744392
8104-OSKWT,Female,0,No,No,-0.8295205827584317,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,0.4998122871310375,-0.5640674955944684,No,-0.510409189010534,0.6189637109781815
4521-YEEHE,Female,0,Yes,No,-0.5851984004382496,1,Yes,Fiber optic,0,0,0,1,1,0,Month-to-month,Yes,Electronic check,0.8005975441611056,-0.30220337425109933,No,0.03195833033183049,0.7895663307187248
4090-KPJIP,Female,0,No,No,-1.1960038562387048,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,0.3386179781149237,-0.9120725817972308,No,-1.0527767083528985,0.2015883938291816
3786-WOVKF,Female,1,Yes,No,1.6137012404433893,1,Yes,Fiber optic,1,1,0,0,1,1,One year,Yes,Bank transfer (automatic),1.39884446422091,2.3813579056566496,No,1.1166933690165595,1.385344817730885
4503-BDXBD,Male,0,No,No,-0.8702409464784621,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,No,Electronic check,0.3386179781149237,-0.6459951635810975,Yes,-0.510409189010534,0.311813921337229
6086-ESGRL,Female,0,No,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,No,Credit card (automatic),0.5114448661322006,-0.9704190227839389,Yes,-0.510409189010534,0.5104901786848399
2592-HODOV,Male,0,No,No,-0.7888002190384014,1,No,No,0,0,0,0,0,0,One year,No,Credit card (automatic),-1.5109620830699715,-0.891226688892717,No,-1.0527767083528985,-1.4776123823400993
3886-CERTZ,Female,0,Yes,No,1.6137012404433893,1,Yes,Fiber optic,0,1,1,1,1,1,One year,Yes,Electronic check,1.478610720228884,2.572125399665365,Yes,1.6590608883589242,1.5837541043791126
7995-ZHHNZ,Male,0,Yes,No,0.3920903288424788,1,Yes,DSL,1,0,0,0,0,0,One year,No,Credit card (automatic),-0.28787949094770476,0.047257615583089385,No,-0.510409189010534,-0.2599550802325892
3824-RHKVR,Female,0,No,No,-0.62591876415828,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),-1.4976677070686424,-0.8556232273605633,No,-1.0527767083528985,-1.4760427214690055
5816-SCGFC,Female,1,No,No,-1.0331224013585834,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,-0.44741200296365274,-0.8207697767900534,No,-0.510409189010534,-0.15828572527309376
5989-AXPUC,Female,0,Yes,No,1.4508197855632678,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Mailed check,1.789366759259949,2.5192937451613324,No,2.2014284077012887,1.7444697292756595
4979-HPRFL,Male,0,Yes,Yes,0.9621754209229036,1,Yes,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),-1.3497677740538576,-0.38713108608430385,No,-1.0527767083528985,-1.3102073830651397
8590-OHDIW,Female,0,Yes,Yes,0.22920887396235737,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,-1.477726143066649,-0.675179413647417,No,-1.0527767083528985,-1.4859821366917165
8015-IHCGW,Female,0,Yes,Yes,1.6137012404433893,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,Yes,Electronic check,1.6863353452496495,2.7112524330503054,No,2.2014284077012887,1.7284543091536693
2332-TODQS,Female,0,No,No,0.6364125111626608,1,Yes,No,0,0,0,0,0,0,One year,No,Credit card (automatic),-1.3198554280508674,-0.48893404455449585,No,-1.0527767083528985,-1.3311508768817475
9278-VZKCD,Female,1,Yes,No,0.7992939660427822,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,Yes,Electronic check,1.4736253292283856,1.4859992314753667,No,1.6590608883589242,1.450887087064318
8008-OTEZX,Female,0,Yes,Yes,0.10704778280226633,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,-1.4993295040688086,-0.6930693809972166,No,-1.0527767083528985,-1.4684163052285122
2773-OVBPK,Male,0,Yes,No,1.4100994218432374,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),1.5467443972356951,2.3327395480253816,No,1.6590608883589242,1.5939023529934184
5999-LCXAO,Female,0,No,No,-1.2774445836787656,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,No,Mailed check,-1.1586611190347533,-0.9925884644442949,No,-1.0527767083528985,-1.149650429764018
5206-XZZQI,Male,0,No,No,0.8400143297628127,1,No,Fiber optic,0,1,0,1,0,0,Month-to-month,Yes,Mailed check,0.5264010391336954,0.9125276147148945,No,0.03195833033183049,0.5729188211090033
4803-LBYPN,Male,0,Yes,Yes,0.06632741908223598,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,-1.461108173064988,-0.7252316157641808,No,-1.0527767083528985,-1.5195746496273366
5759-RCVCB,Female,0,No,No,-1.1960038562387048,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,No,Credit card (automatic),-0.9825106370171443,-0.9577129547278543,Yes,-1.0527767083528985,-0.9376590087846446
6372-RFVNS,Female,0,Yes,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,No,Electronic check,0.466576347127715,-0.9710146197240678,Yes,-0.510409189010534,0.46588938621904946
2139-FQHLM,Male,0,No,No,-0.5444780367182193,1,No,Fiber optic,0,0,1,1,1,0,Month-to-month,No,Mailed check,0.8371570781647607,-0.26353369143457783,No,0.574325849674195,0.7879192795782836
8261-GWDBQ,Female,1,Yes,No,1.125056875803025,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),1.7046151122514768,2.0498089423181916,No,2.2014284077012887,1.6761126178309047
1093-YSWCA,Male,0,No,No,-0.8702409464784621,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),-1.502653098069141,-0.9073298654221298,No,-1.0527767083528985,-1.4672621336870695
8938-UMKPI,Female,0,No,No,0.5956921474426305,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,1.3838882912194153,1.256584113796061,Yes,1.1166933690165595,1.4671051269384863
0991-BRRFB,Male,0,No,No,-0.5851984004382496,1,No,DSL,1,0,0,0,0,0,Month-to-month,No,Electronic check,-0.5105602889699654,-0.6198330165072844,Yes,-0.510409189010534,-0.5318468600527019
3882-IYOIJ,Female,0,Yes,Yes,1.125056875803025,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Credit card (automatic),1.6780263602488188,1.9759328625962689,No,2.2014284077012887,1.5839101153815647
8749-TZYEC,Male,0,Yes,No,1.6137012404433893,1,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),-1.328164413051698,-0.17887068935254175,No,-1.0527767083528985,-1.2774417950080772
1755-FZQEC,Male,0,No,No,0.26992923768238775,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,-1.491020519067978,-0.6567379676493496,No,-1.0527767083528985,-1.467277535842803
3115-JPJDD,Female,0,Yes,No,1.0843365120829946,1,No,Fiber optic,1,0,1,0,0,0,One year,Yes,Credit card (automatic),0.5480044001358552,1.0410662580530976,No,0.03195833033183049,0.46042977885506375
5600-KTXFM,Male,0,Yes,Yes,-1.2367242199587352,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Mailed check,0.1724382780983114,-0.9422936117222932,No,-1.0527767083528985,0.2395816614852253
3871-IKPYH,Male,1,No,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,0.14418772909548702,-0.9752940940346242,Yes,-1.0527767083528985,0.1454244329463346
6319-IEJWJ,Male,0,Yes,Yes,-0.5037576729981889,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,0.8454660631655913,-0.2219963196470651,Yes,0.03195833033183049,0.7971741613677247
9025-AOMKI,Female,0,No,No,-1.0738427650786138,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),0.9568064621767214,-0.7691293161662788,Yes,0.03195833033183049,0.8160882011356243
6339-TBELP,Male,0,No,No,1.5729808767233588,1,Yes,Fiber optic,0,0,1,1,0,0,Two year,Yes,Credit card (automatic),0.719169491152966,1.7172011399750595,No,0.03195833033183049,0.7344713101757957
7964-YESJC,Female,0,Yes,No,-0.3408762181180675,1,Yes,DSL,1,1,1,0,0,0,Month-to-month,No,Mailed check,0.051127097086184216,-0.31777713127817525,No,0.574325849674195,0.00921306212874421
6173-GOLSU,Male,1,Yes,No,1.4100994218432374,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Credit card (automatic),0.9933659961803764,1.676171128543953,No,0.03195833033183049,0.8600726200184161
5275-SQEIZ,Male,0,No,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Mailed check,0.534710024134526,-0.9701101947409091,Yes,-0.510409189010534,0.5336165155189531
7716-YTYHG,Female,0,Yes,Yes,0.6364125111626608,1,Yes,Fiber optic,0,0,0,0,0,1,One year,Yes,Mailed check,0.574593152138513,0.7721652691578343,Yes,-0.510409189010534,0.6362740494120489
9938-ZREHM,Female,0,Yes,No,0.18848851024232702,1,Yes,DSL,0,1,0,1,0,1,One year,No,Mailed check,0.2438955491054544,0.16706083713273465,No,0.574325849674195,0.23623325364244815
7950-XWOVN,Male,0,No,No,-0.8702409464784621,0,No phone service,DSL,0,1,1,0,0,0,Month-to-month,No,Mailed check,-0.9991286070188055,-0.8365641252764363,No,-0.510409189010534,-0.9855135066491738
4390-KYULV,Male,0,Yes,No,-1.1960038562387048,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),-1.4694171580658184,-0.9832133274237463,Yes,-1.0527767083528985,-1.5741838987902432
4647-MUZON,Female,0,Yes,No,-0.5851984004382496,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Credit card (automatic),1.0365727181846955,-0.23569504927003132,No,0.574325849674195,1.0662564321268677
9702-AIUJO,Male,0,Yes,Yes,0.7178532386027215,1,No,DSL,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),-0.6634456129852487,-0.021566919720702363,No,-1.0527767083528985,-0.6634357166388073
8849-PRIQJ,Female,0,Yes,Yes,1.4100994218432374,1,Yes,Fiber optic,1,0,1,1,1,1,One year,Yes,Electronic check,1.4835961112293827,2.2067377064692093,No,1.6590608883589242,1.4530733167498624
8851-RAGOV,Female,0,Yes,No,-0.30015585439803716,1,No,DSL,1,1,0,1,0,1,Month-to-month,Yes,Mailed check,0.2089978121019659,-0.19501798417381594,No,1.1166933690165595,0.29105427975315185
1304-NECVQ,Female,1,No,No,-1.2367242199587352,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,0.4582673621268844,-0.9398009282321238,Yes,-0.510409189010534,0.3329129494228975
5396-IZEPB,Male,0,No,No,-0.9516816739185228,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),-1.4976677070686424,-0.9260580803172963,No,-1.0527767083528985,-1.4741533148649113
1729-VLAZJ,Female,0,No,Yes,-0.9109613101984924,0,No phone service,DSL,1,1,0,1,0,0,One year,No,Mailed check,-0.8146691400003658,-0.8242551218471043,No,0.03195833033183049,-0.77814234733601
8285-ABVLB,Female,0,Yes,No,1.5322605130033284,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),-1.4926823160681442,-0.4197345037698822,No,-1.0527767083528985,-1.5105392758906473
0701-TJSEF,Male,0,No,No,-0.9516816739185228,1,No,DSL,1,0,1,1,0,1,Month-to-month,Yes,Bank transfer (automatic),0.11593718009266311,-0.751239348816479,No,1.1166933690165595,-0.019580144941506415
5712-VBOXD,Female,0,No,No,-1.1552834925186746,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),-1.4827115340671475,-0.9755808629317234,No,-1.0527767083528985,-1.5721190472871975
6629-LADHQ,Female,0,No,No,-1.2367242199587352,1,No,DSL,1,0,0,0,0,0,Month-to-month,No,Mailed check,-0.4590445819648154,-0.9514922755753962,No,-0.510409189010534,-0.10483556922282145
8945-GRKHX,Female,0,No,Yes,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,No,Electronic check,0.4615909561272169,-0.97108079716186,Yes,-0.510409189010534,0.46093374261173975
1559-DTODC,Male,0,No,No,-0.5444780367182193,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),-1.3165318340505352,-0.7991518137779648,No,-1.5951442276952632,-1.3230979560198686
4797-MIWUM,Male,0,Yes,Yes,-1.0331224013585834,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),-1.479387940066815,-0.9287051778289807,No,-1.0527767083528985,-1.3129506857763291
6959-UWKHF,Male,0,No,No,-1.2774445836787656,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,-0.7265938989915613,-0.9868530865023123,Yes,-1.0527767083528985,-0.7201613171304826
8720-RQSBJ,Male,1,No,No,-1.2774445836787656,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,-0.6900343649879066,-0.9863677852918369,No,-1.0527767083528985,-0.6838199306768757
4537-CIBHB,Female,0,Yes,Yes,-0.9516816739185228,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,-1.479387940066815,-0.9297419576877236,No,-1.0527767083528985,-1.504804888287903
3815-SLMEF,Female,0,No,No,-1.1960038562387048,0,No phone service,DSL,1,0,0,1,0,0,Month-to-month,No,Mailed check,-1.0140847800203006,-0.9443009940019872,Yes,-0.510409189010534,-0.6028777517574788
5154-VEKBL,Female,0,No,No,-0.9516816739185228,0,No phone service,DSL,1,0,1,1,1,1,Month-to-month,No,Mailed check,-0.2081132349397309,-0.7676072350970603,Yes,1.1166933690165595,-0.15576857296461882
4324-AHJKS,Female,0,No,No,-1.1145631287986442,1,No,DSL,1,0,1,0,0,0,Month-to-month,No,Credit card (automatic),-0.29785027294870164,-0.8732484849591945,No,0.03195833033183049,-0.15257493597324134
4355-CVPVS,Female,0,Yes,Yes,0.9621754209229036,1,No,Fiber optic,0,0,0,0,1,1,One year,No,Bank transfer (automatic),0.8022593411612722,1.1860169059637438,No,0.03195833033183049,0.79343383035935
4495-LHSSK,Female,0,No,Yes,-0.5851984004382496,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,No,Mailed check,-0.23636378394255506,-0.5678175504026879,No,-0.510409189010534,-0.3154504225334972
5655-JSMZM,Male,1,No,No,0.6771328748826912,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,1.044881703185526,1.0758314720398847,Yes,0.03195833033183049,1.0437444003204177
5915-ANOEI,Male,0,Yes,No,1.5322605130033284,1,Yes,DSL,1,1,1,1,1,0,Two year,No,Mailed check,0.47820892612887816,1.4368293951958309,No,1.6590608883589242,0.4755646904047501
9861-PDSZP,Female,0,No,No,1.6137012404433893,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),1.438727592224897,2.4383587387415853,No,1.6590608883589242,1.4446289986627794
4505-EXZHB,Female,1,No,No,-1.0738427650786138,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,No,Electronic check,0.32033821111309646,-0.8142623287404961,Yes,-0.510409189010534,0.25279671110471885
7225-CBZPL,Male,1,Yes,No,-0.62591876415828,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,0.9983513871808745,-0.3158138672903427,No,0.03195833033183049,0.9017916846973393
6704-UTUKK,Male,0,Yes,No,-0.13727439951791576,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,-0.626886078981594,-0.41794771294949523,No,-0.510409189010534,-0.6195674480441664
4587-VVTOX,Female,0,Yes,No,-1.0738427650786138,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,1.3473287572157604,-0.7652469064824752,Yes,1.1166933690165595,0.8645433830737672
